VegID,EmissionType,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6,EcotypeID,SpFrac,Gtyp
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3282,0.08732142,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3284,0.077852558,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3285,0.060009696,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3288,0.098366424,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3289,0.1163082,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3292,0.021400905,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3294,0.008984645,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3295,0.011504842,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3296,0.005102155,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3297,0.000743831,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3298,0.004781275,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3299,0.006687577,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3301,0.063941957,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3302,0.051027556,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3310,6.69e-05,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3314,0.001372717,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3344,0.050975894,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3354,0.053846869,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3362,0.036717833,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3365,0.133271772,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3366,0.034074268,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3369,0.000641513,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3370,0.003992645,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3373,0.177248478,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3374,0.213522269,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3377,0.020933698,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3386,0.636363637,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3389,0.114528,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3395,0.034434944,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3402,0.076789982,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3407,0.019937927,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3444,0.092306714,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3463,0.00050143,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3464,0.09924921,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3466,0.004761598,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3471,8.14e-05,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3472,0.002188175,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3475,0.076510934,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3477,0.093650564,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3479,0.000877223,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3480,0.000815244,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3481,0.091654374,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3491,0.21764781,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3492,0.040416918,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3494,0.096332356,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3497,0.03044426,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3498,1.7e-05,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3499,0.03016547,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3502,0.007111183,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3511,0.000239443,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3512,0.003094534,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3526,0.115774127,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3532,0.014758139,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3534,0.018788311,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3554,0.189483872,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3555,0.187791601,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3556,0.000335019,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3557,0.001712167,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3905,0.007591675,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3906,0.01522526,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3907,0.017043074,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3908,0.007290218,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3909,0.012783486,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3930,0.005257009,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3931,0.012217384,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3932,0.062655065,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3933,0.006231419,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3934,0.002677078,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3940,0.002686515,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3941,0.000267213,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3942,4.07e-08,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3943,7.91e-05,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3952,0.093242203,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3954,0.008539131,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3970,0.000173365,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3972,0.138610099,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3974,0.002360898,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3975,0.010381692,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3976,0.010524074,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3977,0.005130684,Tree
Abies balsamea,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3978,0.012365694,Tree
Abies bracteata,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3028,3.5e-05,Tree
Abies bracteata,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3129,0.013344911,Tree
Abies bracteata,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3152,0.000321213,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3001,0.060475928,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3002,0.085825097,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3004,0.034629934,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3006,0.012049306,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3008,0.000239501,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3011,0.077824819,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3012,0.035295954,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3014,0.004071237,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3016,0.008937216,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3017,0.068434871,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3018,0.003724568,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3019,0.035540658,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3022,0.031109723,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3024,0.058041721,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3027,0.070513681,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3028,0.4085247,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3029,0.065539841,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3030,0.017822562,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3031,0.276455579,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3032,0.217016246,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3033,0.031796767,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3034,0.204977626,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3035,0.024912823,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3037,0.012389426,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3039,0.0005098,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3041,0.008736628,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3042,0.000185744,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3043,0.020529502,Tree
Abies concolor,AbiesGrandis,0.05,0.02,0.4,0.2,0.1,0.4,0.2,0.05,0.04,0.01,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,3044,0.144827281,Tree
